user_id,employee_name,role,email,days_active,total_lifetime_hours,total_activity,login_count,login_per_day,unique_pcs,avg_active_hours_per_day,actions_per_hour,after_hours_activity,weekend_activity,file_access_count,file_copy_count,removable_uploads,removable_downloads,decoy_access_count,avg_email_size,email_sent_count,total_email_size,attachment_count,activity_per_day,device_activity_count,device_connect_count,device_disconnect_count,device_unique_pcs,device_after_hours,device_weekend_usage,device_usage_per_day,connect_disconnect_ratio,avg_session_duration,window_7_days,window_30_days,baseline_90_days,drift_7d_vs_30d,drift_30d_vs_90d,file_access_per_day,file_copy_per_day,email_sent_per_day,usb_upload_per_day,usb_download_per_day,device_connect_per_day,device_disconnect_per_day,decoy_access_per_day
LTO2217,Leroy Travis Oneill,StockroomClerk,Leroy.Travis.Oneill@dtaa.com,356.0,1026.0,839.0,356.0,1.0,1.0,2.88,0.82,356.0,0.0,0.0,0.0,0.0,0.0,0.0,30329.88,127.0,3851895.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,62,187,1.04,0.99,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0
ZRM0694,Zenaida Rosalyn Mclean,ComputerScientist,Zenaida.Rosalyn.Mclean@dtaa.com,500.0,2797.0,5043.0,1120.0,2.24,135.0,5.59,1.8,683.0,491.0,590.0,221.0,167.0,306.0,117.0,579242.06,1525.0,883344100.0,914.0,10.09,431.0,217.0,214.0,1.0,115.0,121.0,0.86,1.01,0.57639277,118,437,1327,1.16,0.99,1.18,0.44,3.05,0.33,0.61,0.43,0.43,0.23
EEC3193,Edward Eden Case,Physicist,Edward.Eden.Case@dtaa.com,356.0,2214.0,7505.0,663.0,1.86,24.0,6.22,3.39,363.0,0.0,1701.0,758.0,559.0,961.0,181.0,629439.7,1075.0,676647700.0,783.0,21.08,1425.0,716.0,709.0,1.0,299.0,0.0,4.0,1.01,0.4163889,91,407,1231,0.96,0.99,4.78,2.13,3.02,1.57,2.7,2.01,1.99,0.51
SKL0739,Silas Kelly Levy,SoftwareDeveloper,Silas.Kelly.Levy@dtaa.com,356.0,1640.0,1845.0,356.0,1.0,1.0,4.61,1.12,356.0,0.0,20.0,0.0,0.0,0.0,20.0,404370.8,1113.0,450064670.0,482.0,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,232,676,1.01,1.03,0.06,0.0,3.13,0.0,0.0,0.0,0.0,0.06
NIM0052,Nolan Isaiah Mason,Director,Nolan.Isaiah.Mason@dtaa.com,356.0,1845.0,2917.0,356.0,1.0,1.0,5.18,1.58,356.0,0.0,100.0,0.0,0.0,0.0,100.0,359092.47,2105.0,755889660.0,912.0,8.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,411,1234,1.06,1.0,0.28,0.0,5.91,0.0,0.0,0.0,0.0,0.28
SRM1112,Savannah Roary Mason,SoftwareDeveloper,Savannah.Roary.Mason@dtaa.com,356.0,1895.0,2473.0,635.0,1.78,1.0,5.32,1.31,712.0,0.0,47.0,0.0,0.0,0.0,47.0,663716.56,1079.0,716150140.0,787.0,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,246,750,1.04,0.98,0.13,0.0,3.03,0.0,0.0,0.0,0.0,0.13
RUC1198,Rhiannon Uta Curtis,ElectricalEngineer,Rhiannon.Uta.Curtis@dtaa.com,356.0,1594.0,1802.0,356.0,1.0,1.0,4.48,1.13,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29997.66,1090.0,32697448.0,0.0,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,230,691,1.0,1.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0
NIM1630,Nathan Ivor Merrill,Technician,Nathan.Ivor.Merrill@dtaa.com,356.0,1281.0,1072.0,356.0,1.0,1.0,3.6,0.84,356.0,0.0,0.0,0.0,0.0,0.0,0.0,28952.86,360.0,10423031.0,0.0,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,102,312,1.05,0.98,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0
AMS0712,Aristotle Myles Small,Technician,Aristotle.Myles.Small@dtaa.com,356.0,1884.0,5485.0,759.0,2.13,108.0,5.29,2.91,386.0,0.0,1367.0,601.0,410.0,815.0,142.0,668743.7,364.0,243422700.0,274.0,15.41,783.0,397.0,386.0,1.0,169.0,0.0,2.2,1.03,0.45653856,77,264,789,1.25,1.0,3.84,1.69,1.02,1.15,2.29,1.12,1.08,0.4
SBD1557,Stephanie Beatrice Downs,ProductionLineWorker,Stephanie.Beatrice.Downs@dtaa.com,356.0,1024.0,1205.0,356.0,1.0,1.0,2.88,1.18,712.0,0.0,17.0,0.0,0.0,0.0,17.0,809881.44,120.0,97185780.0,125.0,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,64,191,1.0,1.01,0.05,0.0,0.34,0.0,0.0,0.0,0.0,0.05
JBC1916,Jena Buffy Coleman,Physicist,Jena.Buffy.Coleman@dtaa.com,356.0,1608.0,1442.0,356.0,1.0,1.0,4.52,0.9,0.0,0.0,18.0,0.0,0.0,0.0,18.0,189865.95,1068.0,202776830.0,201.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,233,690,1.01,1.01,0.05,0.0,3.0,0.0,0.0,0.0,0.0,0.05
DJB2983,Deacon Jonathan Bowman,Technician,Deacon.Jonathan.Bowman@dtaa.com,230.0,802.0,718.0,230.0,1.0,1.0,3.49,0.9,230.0,0.0,14.0,0.0,0.0,0.0,14.0,412530.56,244.0,100657460.0,116.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,96,309,0.89,0.93,0.06,0.0,1.06,0.0,0.0,0.0,0.0,0.06
JKS2444,Justina Keelie Sheppard,Scientist,Justina.Keelie.Sheppard@dtaa.com,183.0,1491.0,4760.0,325.0,1.78,1.0,8.15,3.19,183.0,84.0,329.0,149.0,107.0,189.0,33.0,605229.44,541.0,327429120.0,358.0,26.01,2937.0,1471.0,1466.0,1.0,611.0,472.0,16.05,1.0,0.21679816,243,815,2256,1.28,1.08,1.8,0.81,2.96,0.58,1.03,8.04,8.01,0.18
RPB0029,Rudyard Palmer Buchanan,HealthSafetyEngineer,Rudyard.Palmer.Buchanan@dtaa.com,504.0,2546.0,3932.0,588.0,1.17,1.0,5.05,1.54,664.0,341.0,303.0,119.0,85.0,163.0,55.0,228783.22,1608.0,367883420.0,391.0,7.8,402.0,203.0,199.0,1.0,29.0,105.0,0.8,1.02,0.57678115,102,376,1120,1.16,1.01,0.6,0.24,3.19,0.17,0.32,0.4,0.39,0.11
FMC1002,Farrah Molly Caldwell,Manager,Farrah.Molly.Caldwell@dtaa.com,356.0,1822.0,2514.0,356.0,1.0,1.0,5.12,1.38,356.0,0.0,88.0,0.0,0.0,0.0,88.0,397691.4,1714.0,681643100.0,729.0,7.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,339,1010,1.01,1.01,0.25,0.0,4.81,0.0,0.0,0.0,0.0,0.25
KHW2052,Keelie Hadley Wilcox,SoftwareDeveloper,Keelie.Hadley.Wilcox@dtaa.com,356.0,1634.0,1828.0,356.0,1.0,1.0,4.59,1.12,356.0,0.0,42.0,0.0,0.0,0.0,42.0,432439.75,1074.0,464440300.0,468.0,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,235,691,1.0,1.02,0.12,0.0,3.02,0.0,0.0,0.0,0.0,0.12
IFS0793,Iona Fiona Sanchez,ElectricalEngineer,Iona.Fiona.Sanchez@dtaa.com,356.0,1631.0,1821.0,356.0,1.0,1.0,4.58,1.12,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29680.8,1109.0,32916006.0,0.0,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,231,692,1.02,1.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0
RVR0095,Rama Veda Reyes,ChiefEngineer,Rama.Veda.Reyes@dtaa.com,356.0,1818.0,2940.0,356.0,1.0,1.0,5.11,1.62,356.0,0.0,65.0,0.0,0.0,0.0,65.0,446694.72,2163.0,966200700.0,947.0,8.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,415,1253,1.06,0.99,0.18,0.0,6.08,0.0,0.0,0.0,0.0,0.18
FKR3316,Ferris Kaden Rowe,StockroomClerk,Ferris.Kaden.Rowe@dtaa.com,356.0,1003.0,848.0,356.0,1.0,1.0,2.82,0.85,356.0,0.0,7.0,0.0,0.0,0.0,7.0,890827.44,129.0,114916740.0,112.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,62,186,1.04,1.0,0.02,0.0,0.36,0.0,0.0,0.0,0.0,0.02
KCM1893,Kalia Chava Mendez,MechanicalEngineer,Kalia.Chava.Mendez@dtaa.com,356.0,1618.0,1819.0,356.0,1.0,1.0,4.54,1.12,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29753.31,1107.0,32936916.0,0.0,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,220,669,1.07,0.99,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0
HJG2157,Hu Judah Gregory,StockroomClerk,Hu.Judah.Gregory@dtaa.com,356.0,1390.0,1384.0,750.0,2.11,105.0,3.9,1.0,386.0,0.0,132.0,0.0,0.0,0.0,132.0,1604473.1,116.0,186118880.0,175.0,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,100,301,1.07,1.0,0.37,0.0,0.33,0.0,0.0,0.0,0.0,0.37
KSD1646,Kiara Stephanie Delgado,Salesman,Kiara.Stephanie.Delgado@dtaa.com,356.0,2019.0,3013.0,630.0,1.77,1.0,5.67,1.49,360.0,0.0,229.0,0.0,0.0,0.0,229.0,832524.75,1794.0,1493549400.0,1635.0,8.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,372,1124,1.05,0.99,0.64,0.0,5.04,0.0,0.0,0.0,0.0,0.64
IWW3319,Idona Willow Whitfield,StockroomClerk,Idona.Willow.Whitfield@dtaa.com,165.0,465.0,391.0,165.0,1.0,1.0,2.82,0.84,165.0,0.0,0.0,0.0,0.0,0.0,0.0,31458.31,61.0,1918957.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,69,188,1.12,1.1,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0
BYS3626,Bradley Yuli Sherman,StockroomClerk,Bradley.Yuli.Sherman@dtaa.com,391.0,1795.0,17525.0,693.0,1.77,1.0,4.59,9.76,391.0,77.0,6696.0,2834.0,2089.0,3863.0,744.0,1835776.4,124.0,227636260.0,216.0,44.82,835.0,420.0,415.0,1.0,140.0,59.0,2.14,1.01,0.43603012,149,626,1505,1.02,1.25,17.13,7.25,0.32,5.34,9.88,1.07,1.06,1.9
GFP2144,Giacomo Fuller Petty,ElectricalEngineer,Giacomo.Fuller.Petty@dtaa.com,356.0,1636.0,1819.0,356.0,1.0,1.0,4.6,1.11,356.0,0.0,0.0,0.0,0.0,0.0,0.0,30465.5,1107.0,33725304.0,0.0,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,231,677,1.02,1.02,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0
GCB0201,Gregory Ciaran Brown,Technician,Gregory.Ciaran.Brown@dtaa.com,356.0,1253.0,1107.0,356.0,1.0,1.0,3.52,0.88,356.0,0.0,22.0,0.0,0.0,0.0,22.0,406157.2,373.0,151496640.0,171.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,105,315,1.02,1.0,0.06,0.0,1.05,0.0,0.0,0.0,0.0,0.06
EAH3107,Erica Abra Holder,SystemsEngineer,Erica.Abra.Holder@dtaa.com,356.0,1639.0,2033.0,356.0,1.0,1.0,4.6,1.24,356.0,0.0,226.0,0.0,0.0,0.0,226.0,272691.44,1095.0,298597120.0,290.0,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,236,713,0.94,0.99,0.63,0.0,3.08,0.0,0.0,0.0,0.0,0.63
HKM3016,Hedy Kristen Mcfadden,FieldServiceEngineer,Hedy.Kristen.Mcfadden@dtaa.com,356.0,1760.0,2264.0,634.0,1.78,1.0,4.94,1.29,356.0,0.0,168.0,0.0,0.0,0.0,168.0,780877.8,1106.0,863650940.0,1025.0,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,242,750,1.03,0.97,0.47,0.0,3.11,0.0,0.0,0.0,0.0,0.47
LRF1572,Lisandra Ramona Foreman,ProductionLineWorker,Lisandra.Ramona.Foreman@dtaa.com,127.0,373.0,434.0,128.0,1.01,2.0,2.94,1.16,254.0,6.0,1.0,0.0,0.0,0.0,1.0,531709.2,51.0,27117168.0,29.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,75,198,1.03,1.14,0.01,0.0,0.4,0.0,0.0,0.0,0.0,0.01
SAD3259,Solomon Armand Dodson,StockroomClerk,Solomon.Armand.Dodson@dtaa.com,411.0,1706.0,2482.0,847.0,2.06,94.0,4.15,1.45,428.0,176.0,328.0,136.0,94.0,185.0,49.0,1413799.5,145.0,205000930.0,230.0,6.04,319.0,163.0,156.0,1.0,30.0,52.0,0.78,1.04,0.46725783,41,130,387,1.35,1.01,0.8,0.33,0.35,0.23,0.45,0.4,0.38,0.12
VAS3984,Vielka Adara Savage,ProductionLineWorker,Vielka.Adara.Savage@dtaa.com,307.0,865.0,732.0,307.0,1.0,1.0,2.82,0.85,307.0,0.0,4.0,0.0,0.0,0.0,4.0,714736.0,114.0,81479900.0,79.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,62,186,1.24,1.0,0.01,0.0,0.37,0.0,0.0,0.0,0.0,0.01
XCB1390,Xena Camilla Brown,ComputerProgrammer,Xena.Camilla.Brown@dtaa.com,356.0,1658.0,1810.0,356.0,1.0,1.0,4.66,1.09,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29816.16,1098.0,32738140.0,0.0,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,226,684,1.04,0.99,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0
CAR0992,Carl Alfonso Roman,Manager,Carl.Alfonso.Roman@dtaa.com,358.0,2468.0,8119.0,709.0,1.98,59.0,6.89,3.29,435.0,2.0,2148.0,537.0,361.0,898.0,889.0,867834.8,1581.0,1372046800.0,1341.0,22.68,1450.0,729.0,721.0,1.0,311.0,0.0,4.05,1.01,0.45299777,118,540,1676,0.94,0.97,6.0,1.5,4.42,1.01,2.51,2.04,2.01,2.48
DGS1079,Darius Gareth Stewart,SoftwareEngineer,Darius.Gareth.Stewart@dtaa.com,356.0,2978.0,10886.0,633.0,1.78,1.0,8.37,3.66,356.0,0.0,1363.0,141.0,847.0,317.0,199.0,207708.86,1108.0,230141400.0,244.0,30.58,6121.0,3069.0,3052.0,1.0,171.0,0.0,17.19,1.01,0.2123464,182,698,2095,1.12,1.0,3.83,0.4,3.11,2.38,0.89,8.62,8.57,0.56
HJB0286,Hamilton Jonathan Beck,Manager,Hamilton.Jonathan.Beck@dtaa.com,356.0,1832.0,2506.0,356.0,1.0,1.0,5.15,1.37,370.0,0.0,92.0,0.0,0.0,0.0,92.0,841564.2,1688.0,1420560400.0,1513.0,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,335,1007,1.03,1.0,0.26,0.0,4.74,0.0,0.0,0.0,0.0,0.26
DRN0782,Dennis Richard Norman,MechanicalEngineer,Dennis.Richard.Norman@dtaa.com,356.0,1694.0,2169.0,363.0,1.02,1.0,4.76,1.28,725.0,0.0,0.0,0.0,0.0,0.0,0.0,29573.94,1081.0,31969428.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,233,693,1.01,1.01,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0
BDR0510,Brielle Desiree Ramirez,ComputerProgrammer,Brielle.Desiree.Ramirez@dtaa.com,464.0,2995.0,21896.0,957.0,2.06,94.0,6.45,7.31,555.0,343.0,7605.0,3427.0,2578.0,4354.0,673.0,234531.4,1421.0,333269120.0,307.0,47.19,999.0,502.0,497.0,1.0,104.0,253.0,2.15,1.01,0.5473463,270,1008,2837,1.15,1.07,16.39,7.39,3.06,5.56,9.38,1.08,1.07,1.45
MAH0438,Mollie Audrey Hickman,AdministrativeAssistant,Mollie.Audrey.Hickman@dtaa.com,356.0,2399.0,10464.0,649.0,1.82,1.0,6.74,4.36,356.0,0.0,3408.0,853.0,1023.0,1396.0,989.0,831032.6,1316.0,1093638900.0,1235.0,29.39,1463.0,738.0,725.0,1.0,221.0,0.0,4.11,1.02,0.44972873,131,585,1669,0.96,1.05,9.57,2.4,3.7,2.87,3.92,2.07,2.04,2.78
MSM3264,Mechelle Stephanie Morse,StockroomClerk,Mechelle.Stephanie.Morse@dtaa.com,356.0,995.0,840.0,356.0,1.0,1.0,2.79,0.84,356.0,0.0,0.0,0.0,0.0,0.0,0.0,30610.51,128.0,3918145.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,62,186,1.04,1.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0
MVB3343,May Velma Baker,ProductionLineWorker,May.Velma.Baker@dtaa.com,356.0,1011.0,841.0,356.0,1.0,1.0,2.84,0.83,356.0,0.0,12.0,0.0,0.0,0.0,12.0,787896.6,117.0,92183900.0,116.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,62,188,1.04,0.99,0.03,0.0,0.33,0.0,0.0,0.0,0.0,0.03
DSM1286,Daphne Sloane Mckee,ElectricalEngineer,Daphne.Sloane.Mckee@dtaa.com,356.0,2018.0,9777.0,752.0,2.11,114.0,5.67,4.84,396.0,0.0,2993.0,1375.0,1023.0,1727.0,243.0,583828.44,1224.0,714606000.0,897.0,27.46,287.0,144.0,143.0,1.0,34.0,0.0,0.81,1.01,0.54637915,115,470,1442,1.05,0.98,8.41,3.86,3.44,2.87,4.85,0.4,0.4,0.68
CAC1777,Clayton Amal Cline,ITAdmin,Clayton.Amal.Cline@dtaa.com,356.0,2583.0,4817.0,1397.0,3.92,918.0,7.26,1.86,2093.0,0.0,0.0,0.0,0.0,0.0,0.0,30250.48,1327.0,40142390.0,0.0,13.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,394,1183,0.99,1.0,0.0,0.0,3.73,0.0,0.0,0.0,0.0,0.0
WSM2798,Wyoming Sierra Mays,ProductionLineWorker,Wyoming.Sierra.Mays@dtaa.com,356.0,1012.0,842.0,356.0,1.0,1.0,2.84,0.83,356.0,0.0,11.0,0.0,0.0,0.0,11.0,340352.8,119.0,40501984.0,41.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,63,192,1.02,0.98,0.03,0.0,0.33,0.0,0.0,0.0,0.0,0.03
BWJ0136,Beck Wallace Johnson,ProjectManager,Beck.Wallace.Johnson@dtaa.com,443.0,2087.0,2246.0,443.0,1.0,1.0,4.71,1.08,0.0,160.0,102.0,0.0,0.0,0.0,102.0,640871.2,1701.0,1090121900.0,1072.0,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,358,1065,0.98,1.01,0.23,0.0,3.84,0.0,0.0,0.0,0.0,0.23
LTW1441,Liberty Tallulah Washington,MaterialsEngineer,Liberty.Tallulah.Washington@dtaa.com,392.0,2179.0,4182.0,392.0,1.0,1.0,5.56,1.92,392.0,106.0,679.0,137.0,149.0,256.0,274.0,165736.22,1362.0,225732740.0,281.0,10.67,815.0,410.0,405.0,1.0,30.0,100.0,2.08,1.01,0.54953635,77,336,1090,0.98,0.92,1.73,0.35,3.47,0.38,0.65,1.05,1.03,0.7
DAM3691,Dana Avye Molina,ProductionLineWorker,Dana.Avye.Molina@dtaa.com,356.0,997.0,845.0,356.0,1.0,1.0,2.8,0.85,356.0,0.0,7.0,0.0,0.0,0.0,7.0,963604.4,126.0,121414160.0,125.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,64,190,1.07,1.01,0.02,0.0,0.35,0.0,0.0,0.0,0.0,0.02
ALC1060,Ava Libby Carter,ITAdmin,Ava.Libby.Carter@dtaa.com,356.0,2678.0,4901.0,1426.0,4.01,933.0,7.52,1.83,2110.0,0.0,32.0,0.0,0.0,0.0,32.0,223029.6,1333.0,297298460.0,293.0,13.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,369,1153,0.9,0.96,0.09,0.0,3.74,0.0,0.0,0.0,0.0,0.09
AJM0345,April Jena Morrison,ProductionLineWorker,April.Jena.Morrison@dtaa.com,356.0,1627.0,3165.0,642.0,1.8,3.0,4.57,1.95,358.0,0.0,569.0,254.0,178.0,336.0,55.0,423004.84,119.0,50337576.0,53.0,8.89,709.0,356.0,353.0,1.0,58.0,0.0,1.99,1.01,0.51242447,36,159,469,0.97,1.02,1.6,0.71,0.33,0.5,0.94,1.0,0.99,0.15
SJS1014,Sloane Jael Small,ChiefEngineer,Sloane.Jael.Small@dtaa.com,356.0,1931.0,3217.0,356.0,1.0,1.0,5.42,1.67,356.0,0.0,279.0,0.0,0.0,0.0,279.0,769912.2,2226.0,1713824500.0,1918.0,9.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,430,1289,0.99,1.0,0.78,0.0,6.25,0.0,0.0,0.0,0.0,0.78
KJS0119,Kenneth Jerry Serrano,ComputerScientist,Kenneth.Jerry.Serrano@dtaa.com,356.0,2117.0,3269.0,742.0,2.08,99.0,5.95,1.54,596.0,0.0,232.0,102.0,74.0,136.0,22.0,178726.6,1112.0,198743980.0,187.0,9.18,275.0,139.0,136.0,1.0,16.0,0.0,0.77,1.02,0.72577816,62,264,829,1.01,0.96,0.65,0.29,3.12,0.21,0.38,0.39,0.38,0.06
FDF2135,Felix Dustin Fletcher,ElectricalEngineer,Felix.Dustin.Fletcher@dtaa.com,110.0,666.0,5611.0,225.0,2.05,27.0,6.05,8.42,127.0,29.0,1968.0,884.0,625.0,1163.0,180.0,593710.4,355.0,210767180.0,219.0,51.01,264.0,133.0,131.0,1.0,42.0,26.0,2.4,1.02,0.42763996,247,821,2365,1.29,1.04,17.89,8.04,3.23,5.68,10.57,1.21,1.19,1.64
EZB3892,Emmanuel Zeus Barlow,Physicist,Emmanuel.Zeus.Barlow@dtaa.com,356.0,2815.0,8961.0,627.0,1.76,1.0,7.91,3.18,356.0,0.0,1730.0,731.0,538.0,994.0,198.0,854477.25,1113.0,951033150.0,1020.0,25.17,2872.0,1441.0,1431.0,1.0,414.0,0.0,8.07,1.01,0.35161045,126,518,1606,1.04,0.97,4.86,2.05,3.13,1.51,2.79,4.05,4.02,0.56
KCM2495,Kaden Conan Michael,ElectricalEngineer,Kaden.Conan.Michael@dtaa.com,356.0,1679.0,2150.0,356.0,1.0,1.0,4.72,1.28,712.0,0.0,0.0,0.0,0.0,0.0,0.0,29512.82,1082.0,31932868.0,0.0,6.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,230,686,1.0,1.01,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0
DJF2576,Dalton Jarrod Ferguson,SoftwareDeveloper,Dalton.Jarrod.Ferguson@dtaa.com,356.0,1649.0,1830.0,356.0,1.0,1.0,4.63,1.11,356.0,0.0,29.0,0.0,0.0,0.0,29.0,230183.55,1089.0,250669890.0,236.0,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,227,691,1.04,0.99,0.08,0.0,3.06,0.0,0.0,0.0,0.0,0.08
RMP3510,Rhonda Marcia Park,Scientist,Rhonda.Marcia.Park@dtaa.com,257.0,1193.0,1271.0,257.0,1.0,1.0,4.64,1.07,257.0,0.0,0.0,0.0,0.0,0.0,0.0,29811.06,757.0,22566976.0,0.0,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,198,636,1.43,0.93,0.0,0.0,2.95,0.0,0.0,0.0,0.0,0.0
CED2356,Clinton Erasmus Dillon,Technician,Clinton.Erasmus.Dillon@dtaa.com,252.0,892.0,760.0,252.0,1.0,1.0,3.54,0.85,252.0,0.0,0.0,0.0,0.0,0.0,0.0,31162.72,256.0,7977657.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,89,291,1.15,0.92,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0
MCM2189,Melodie Cassandra Mckay,ProductionLineWorker,Melodie.Cassandra.Mckay@dtaa.com,356.0,1245.0,1142.0,630.0,1.77,1.0,3.5,0.92,356.0,0.0,34.0,0.0,0.0,0.0,34.0,1490097.8,122.0,181791920.0,202.0,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,77,239,1.06,0.97,0.1,0.0,0.34,0.0,0.0,0.0,0.0,0.1
DER0400,Daria Emma Ramos,Director,Daria.Emma.Ramos@dtaa.com,356.0,1896.0,3042.0,356.0,1.0,1.0,5.33,1.6,356.0,0.0,141.0,0.0,0.0,0.0,141.0,741192.5,2189.0,1622470400.0,1800.0,8.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,423,1270,0.99,1.0,0.4,0.0,6.15,0.0,0.0,0.0,0.0,0.4
AJB1380,Audra Jayme Bass,ElectricalEngineer,Audra.Jayme.Bass@dtaa.com,356.0,1780.0,2267.0,749.0,2.1,95.0,5.0,1.27,386.0,0.0,35.0,0.0,0.0,0.0,35.0,702533.2,1097.0,770678900.0,701.0,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,253,765,0.93,0.99,0.1,0.0,3.08,0.0,0.0,0.0,0.0,0.1
NJM3961,Norman Jonathan Morin,StockroomClerk,Norman.Jonathan.Morin@dtaa.com,356.0,1002.0,1203.0,356.0,1.0,1.0,2.81,1.2,712.0,0.0,8.0,0.0,0.0,0.0,8.0,871683.7,127.0,110703830.0,117.0,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,63,190,1.02,0.99,0.02,0.0,0.36,0.0,0.0,0.0,0.0,0.02
LGS1976,Lara Glenna Sexton,ElectricalEngineer,Lara.Glenna.Sexton@dtaa.com,356.0,1726.0,2277.0,405.0,1.14,49.0,4.85,1.32,743.0,0.0,12.0,0.0,0.0,0.0,12.0,220882.73,1117.0,246726020.0,229.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,237,706,0.99,1.01,0.03,0.0,3.14,0.0,0.0,0.0,0.0,0.03
CIG3191,Colorado Isaac Gilbert,Mathematician,Colorado.Isaac.Gilbert@dtaa.com,356.0,1702.0,2936.0,390.0,1.1,35.0,4.78,1.73,414.0,0.0,362.0,147.0,113.0,190.0,59.0,272413.2,1080.0,294206240.0,273.0,8.25,240.0,120.0,120.0,1.0,34.0,0.0,0.67,1.0,0.5941597,70,278,825,1.08,1.01,1.02,0.41,3.03,0.32,0.53,0.34,0.34,0.17
