user_id,employee_name,role,email,days_active,total_lifetime_hours,total_activity,login_count,login_per_day,unique_pcs,avg_active_hours_per_day,actions_per_hour,after_hours_activity,weekend_activity,file_access_count,file_copy_count,removable_uploads,removable_downloads,decoy_access_count,avg_email_size,email_sent_count,total_email_size,attachment_count,activity_per_day,device_activity_count,device_connect_count,device_disconnect_count,device_unique_pcs,device_after_hours,device_weekend_usage,device_usage_per_day,connect_disconnect_ratio,avg_session_duration,window_7_days,window_30_days,baseline_90_days,drift_7d_vs_30d,drift_30d_vs_90d,file_access_per_day,file_copy_per_day,email_sent_per_day,usb_upload_per_day,usb_download_per_day,device_connect_per_day,device_disconnect_per_day,decoy_access_per_day,anomaly_score,prediction,risk_score,explanation,prediction_label,severity
MFL0355,Mari Faith Lester,Manager,Mari.Faith.Lester@dtaa.com,356.0,1809.0,2918.0,356.0,1.0,1.0,5.08,1.61,703.0,0.0,157.0,0.0,0.0,0.0,157.0,897855.2,1702.0,1528149500.0,1481.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,347,1020,0.99,1.02,0.44,0.0,4.78,0.0,0.0,0.0,0.0,0.44,-0.4581894278526306,1,35.58000183105469,Behavior is normal.,Normal,Low
JDC2176,Jesse Dillon Carson,ProductionLineWorker,Jesse.Dillon.Carson@dtaa.com,357.0,1666.0,4533.0,667.0,1.87,30.0,4.67,2.72,394.0,2.0,1164.0,452.0,342.0,617.0,205.0,1256837.9,127.0,159618420.0,202.0,12.7,770.0,388.0,382.0,1.0,164.0,0.0,2.16,1.02,0.46406412,49,202,622,1.04,0.97,3.26,1.27,0.36,0.96,1.73,1.09,1.07,0.57,-0.4744059145450592,1,35.529998779296875,Behavior is normal.,Normal,Low
DFM2933,Dawn Flavia Melton,Technician,Dawn.Flavia.Melton@dtaa.com,356.0,1874.0,3864.0,654.0,1.84,21.0,5.26,2.06,358.0,0.0,770.0,324.0,248.0,432.0,90.0,895877.44,358.0,320724130.0,382.0,10.85,720.0,362.0,358.0,1.0,77.0,0.0,2.02,1.01,0.4828026,46,205,638,0.96,0.96,2.16,0.91,1.01,0.7,1.21,1.02,1.01,0.25,-0.48414355516433716,1,35.4900016784668,Behavior is normal.,Normal,Low
AJM0345,April Jena Morrison,ProductionLineWorker,April.Jena.Morrison@dtaa.com,356.0,1627.0,3165.0,642.0,1.8,3.0,4.57,1.95,358.0,0.0,569.0,254.0,178.0,336.0,55.0,423004.84,119.0,50337576.0,53.0,8.89,709.0,356.0,353.0,1.0,58.0,0.0,1.99,1.01,0.51242447,36,159,469,0.97,1.02,1.6,0.71,0.33,0.5,0.94,1.0,0.99,0.15,-0.47377148270606995,1,35.369998931884766,Behavior is normal.,Normal,Low
CBC3175,Caldwell Baxter Calderon,HardwareEngineer,Caldwell.Baxter.Calderon@dtaa.com,356.0,1885.0,3815.0,634.0,1.78,1.0,5.29,2.02,349.0,0.0,649.0,260.0,197.0,347.0,105.0,729209.25,1113.0,811610000.0,943.0,10.72,266.0,134.0,132.0,1.0,14.0,0.0,0.75,1.02,0.52915823,75,292,893,1.1,0.98,1.82,0.73,3.13,0.55,0.97,0.38,0.37,0.29,-0.47564244270324707,1,35.279998779296875,Behavior is normal.,Normal,Low
SLV2969,Stacey Leigh Vincent,Technician,Stacey.Leigh.Vincent@dtaa.com,356.0,1594.0,1842.0,668.0,1.88,38.0,4.48,1.16,378.0,0.0,433.0,0.0,0.0,0.0,433.0,708548.75,363.0,257203170.0,275.0,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,142,435,0.93,0.98,1.22,0.0,1.02,0.0,0.0,0.0,0.0,1.22,-0.4831371307373047,1,35.25,Behavior is normal.,Normal,Low
SOM2865,Sara Olivia Mckenzie,ProductionLineWorker,Sara.Olivia.Mckenzie@dtaa.com,356.0,1446.0,1954.0,692.0,1.94,44.0,4.06,1.35,364.0,0.0,227.0,98.0,72.0,131.0,24.0,1611624.4,120.0,193394930.0,202.0,5.49,250.0,125.0,125.0,1.0,31.0,0.0,0.7,1.0,0.4383822,27,107,323,1.08,0.99,0.64,0.28,0.34,0.2,0.37,0.35,0.35,0.07,-0.47306859493255615,1,35.189998626708984,Behavior is normal.,Normal,Low
DAR0709,Demetrius Amir Reid,MechanicalEngineer,Demetrius.Amir.Reid@dtaa.com,481.0,2327.0,2895.0,857.0,1.78,1.0,4.84,1.24,481.0,326.0,29.0,0.0,0.0,0.0,29.0,249443.23,1528.0,381149280.0,381.0,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,354,1012,1.14,1.05,0.06,0.0,3.18,0.0,0.0,0.0,0.0,0.06,-0.4696497321128845,1,35.150001525878906,Behavior is normal.,Normal,Low
ISJ1479,Imelda Sheila Jimenez,Technician,Imelda.Sheila.Jimenez@dtaa.com,452.0,1969.0,1839.0,904.0,2.0,77.0,4.36,0.93,467.0,297.0,12.0,0.0,0.0,0.0,12.0,245101.8,456.0,111766420.0,111.0,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,170,491,0.96,1.04,0.03,0.0,1.01,0.0,0.0,0.0,0.0,0.03,-0.4824684262275696,1,35.09000015258789,Behavior is normal.,Normal,Low
PEC0475,Price Eaton Cardenas,Mathematician,Price.Eaton.Cardenas@dtaa.com,35.0,161.0,158.0,35.0,1.0,1.0,4.6,0.98,0.0,0.0,5.0,0.0,0.0,0.0,5.0,280024.03,118.0,33042836.0,31.0,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,252,386,1.1,1.96,0.14,0.0,3.37,0.0,0.0,0.0,0.0,0.14,-0.4601922333240509,1,35.09000015258789,Behavior is normal.,Normal,Low
CPM1627,Cullen Perry Mendoza,Technician,Cullen.Perry.Mendoza@dtaa.com,79.0,340.0,331.0,140.0,1.77,1.0,4.3,0.97,79.0,0.0,28.0,0.0,0.0,0.0,28.0,860272.75,84.0,72262910.0,93.0,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,137,389,1.19,1.06,0.35,0.0,1.06,0.0,0.0,0.0,0.0,0.35,-0.4823444187641144,1,35.06999969482422,Behavior is normal.,Normal,Low
CKP3600,Cathleen Keely Puckett,HardwareEngineer,Cathleen.Keely.Puckett@dtaa.com,222.0,1127.0,1980.0,399.0,1.8,1.0,5.08,1.76,222.0,0.0,270.0,87.0,71.0,128.0,71.0,624174.4,673.0,420069340.0,477.0,8.92,130.0,65.0,65.0,1.0,16.0,0.0,0.59,1.0,0.5819829,72,272,873,1.13,0.93,1.22,0.39,3.03,0.32,0.58,0.29,0.29,0.32,-0.4744339883327484,1,34.959999084472656,Behavior is normal.,Normal,Low
WRJ2184,Wynter Robin Jennings,ProductionLineWorker,Wynter.Robin.Jennings@dtaa.com,356.0,1649.0,3040.0,688.0,1.93,55.0,4.63,1.84,429.0,0.0,484.0,144.0,132.0,241.0,111.0,1301637.8,119.0,154894900.0,149.0,8.54,803.0,403.0,400.0,1.0,189.0,0.0,2.26,1.01,0.4482243,34,137,490,1.06,0.84,1.36,0.4,0.33,0.37,0.68,1.13,1.12,0.31,-0.4714771807193756,1,34.779998779296875,Behavior is normal.,Normal,Low
OHM1030,Orlando Hiram Macias,SecurityGuard,Orlando.Hiram.Macias@dtaa.com,356.0,1966.0,3501.0,622.0,1.75,1.0,5.52,1.78,356.0,0.0,820.0,0.0,0.0,0.0,820.0,671982.9,1703.0,1144386800.0,1507.0,9.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,379,1172,0.96,0.97,2.3,0.0,4.78,0.0,0.0,0.0,0.0,2.3,-0.4673740565776825,1,34.7599983215332,Behavior is normal.,Normal,Low
REK1037,Raya Emi Keith,SecurityGuard,Raya.Emi.Keith@dtaa.com,356.0,2047.0,3054.0,759.0,2.13,106.0,5.75,1.49,379.0,0.0,222.0,0.0,0.0,0.0,222.0,919644.9,1694.0,1557878400.0,1582.0,8.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,382,1125,1.06,1.02,0.62,0.0,4.76,0.0,0.0,0.0,0.0,0.62,-0.4671938717365265,1,34.709999084472656,Behavior is normal.,Normal,Low
SLM1119,Stella Lila Mcintyre,WebDeveloper,Stella.Lila.Mcintyre@dtaa.com,356.0,2034.0,2676.0,753.0,2.12,111.0,5.71,1.32,735.0,0.0,114.0,0.0,0.0,0.0,114.0,825983.8,1074.0,887106700.0,985.0,7.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,268,805,1.04,1.0,0.32,0.0,3.02,0.0,0.0,0.0,0.0,0.32,-0.45632410049438477,1,34.70000076293945,Behavior is normal.,Normal,Low
KKH2324,Kelly Keelie Horn,Salesman,Kelly.Keelie.Horn@dtaa.com,356.0,2166.0,3845.0,718.0,2.02,66.0,6.08,1.78,378.0,0.0,442.0,47.0,61.0,92.0,289.0,226285.69,1828.0,413650200.0,358.0,10.8,279.0,142.0,137.0,1.0,47.0,0.0,0.78,1.04,0.61311436,97,398,1231,1.04,0.97,1.24,0.13,5.13,0.17,0.26,0.4,0.38,0.81,-0.47900694608688354,1,34.68000030517578,Behavior is normal.,Normal,Low
JAF0209,Jason Amery Franco,Director,Jason.Amery.Franco@dtaa.com,413.0,2409.0,3965.0,776.0,1.88,1.0,5.83,1.65,527.0,128.0,211.0,0.0,0.0,0.0,211.0,675274.8,2451.0,1655098600.0,1779.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,543,1513,1.21,1.08,0.51,0.0,5.93,0.0,0.0,0.0,0.0,0.51,-0.4965629577636719,1,34.66999816894531,Behavior is normal.,Normal,Low
BMS0925,Beck Macaulay Shaffer,Salesman,Beck.Macaulay.Shaffer@dtaa.com,361.0,2342.0,7161.0,725.0,2.01,28.0,6.49,3.06,490.0,8.0,1490.0,631.0,442.0,842.0,206.0,610375.5,1769.0,1079754200.0,1242.0,19.84,772.0,388.0,384.0,1.0,103.0,0.0,2.14,1.01,0.47753617,129,515,1537,1.07,1.01,4.13,1.75,4.9,1.22,2.33,1.07,1.06,0.57,-0.4784345030784607,1,34.540000915527344,Behavior is normal.,Normal,Low
ARH2097,Alvin Ross Hartman,ElectricalEngineer,Alvin.Ross.Hartman@dtaa.com,356.0,2113.0,3852.0,676.0,1.9,42.0,5.94,1.82,367.0,0.0,416.0,167.0,117.0,228.0,71.0,573402.9,1098.0,629596350.0,691.0,10.82,783.0,393.0,390.0,1.0,39.0,0.0,2.2,1.01,0.46149287,75,318,947,1.01,1.01,1.17,0.47,3.08,0.33,0.64,1.1,1.1,0.2,-0.46600988507270813,1,34.4900016784668,Behavior is normal.,Normal,Low
HJA0779,Herman Jamal Avery,TechnicalWriter,Herman.Jamal.Avery@dtaa.com,356.0,2053.0,6450.0,658.0,1.85,20.0,5.77,3.14,364.0,0.0,1856.0,420.0,520.0,763.0,573.0,516110.47,1072.0,553270460.0,687.0,18.12,797.0,401.0,396.0,1.0,103.0,0.0,2.24,1.01,0.4393231,102,386,1173,1.13,0.99,5.21,1.18,3.01,1.46,2.14,1.13,1.11,1.61,-0.5001642107963562,1,34.47999954223633,Behavior is normal.,Normal,Low
GMF1213,Grace MacKensie Fields,Scientist,Grace.MacKensie.Fields@dtaa.com,356.0,1972.0,3622.0,654.0,1.84,19.0,5.54,1.84,357.0,0.0,742.0,85.0,291.0,144.0,307.0,570772.75,1076.0,614151500.0,721.0,10.17,273.0,137.0,136.0,1.0,30.0,0.0,0.77,1.01,0.5697569,68,308,880,0.94,1.05,2.08,0.24,3.02,0.82,0.4,0.38,0.38,0.86,-0.4721556603908539,1,34.459999084472656,Behavior is normal.,Normal,Low
ADP1625,Anjolie Dora Parker,Technician,Anjolie.Dora.Parker@dtaa.com,362.0,1417.0,1400.0,490.0,1.35,73.0,3.91,0.99,514.0,10.0,13.0,0.0,0.0,0.0,13.0,30499.0,383.0,11681115.0,0.0,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,119,342,0.94,1.04,0.04,0.0,1.06,0.0,0.0,0.0,0.0,0.04,-0.4793902635574341,1,34.369998931884766,Behavior is normal.,Normal,Low
DTU3804,Denton Tyrone Underwood,Technician,Denton.Tyrone.Underwood@dtaa.com,412.0,1779.0,1685.0,735.0,1.78,1.0,4.32,0.95,411.0,143.0,101.0,0.0,0.0,0.0,101.0,269362.44,438.0,117980750.0,115.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,143,421,1.29,1.02,0.25,0.0,1.06,0.0,0.0,0.0,0.0,0.25,-0.47938358783721924,1,34.369998931884766,Behavior is normal.,Normal,Low
TAP1086,Tatiana Athena Pitts,ComputerProgrammer,Tatiana.Athena.Pitts@dtaa.com,356.0,1860.0,2620.0,743.0,2.09,88.0,5.22,1.41,358.0,0.0,453.0,0.0,0.0,0.0,453.0,767435.44,1066.0,818086200.0,735.0,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,291,842,1.12,1.04,1.27,0.0,2.99,0.0,0.0,0.0,0.0,1.27,-0.4766305387020111,1,34.310001373291016,Behavior is normal.,Normal,Low
CSB3932,Cailin Suki Bartlett,ProductionLineWorker,Cailin.Suki.Bartlett@dtaa.com,356.0,1411.0,1812.0,654.0,1.84,22.0,3.96,1.28,359.0,0.0,195.0,69.0,56.0,98.0,41.0,1266787.0,127.0,160881950.0,185.0,5.09,254.0,128.0,126.0,1.0,34.0,0.0,0.71,1.02,0.5702932,23,101,302,0.97,1.0,0.55,0.19,0.36,0.16,0.28,0.36,0.35,0.12,-0.4696442186832428,1,34.310001373291016,Behavior is normal.,Normal,Low
RBP1171,Raphael Brock Page,SystemsEngineer,Raphael.Brock.Page@dtaa.com,187.0,1025.0,1213.0,372.0,1.99,33.0,5.48,1.18,205.0,0.0,25.0,0.0,0.0,0.0,25.0,612877.06,611.0,374467870.0,437.0,6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,259,805,1.29,0.97,0.13,0.0,3.27,0.0,0.0,0.0,0.0,0.13,-0.4682633578777313,1,34.150001525878906,Behavior is normal.,Normal,Low
JRR0459,Jeanette Regina Russo,ITAdmin,Jeanette.Regina.Russo@dtaa.com,356.0,2881.0,5779.0,1787.0,5.02,1007.0,8.09,2.01,2137.0,0.0,480.0,0.0,0.0,0.0,480.0,639042.25,1375.0,878683100.0,1024.0,16.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,472,1419,1.01,1.0,1.35,0.0,3.86,0.0,0.0,0.0,0.0,1.35,-0.4739041030406952,1,34.130001068115234,Behavior is normal.,Normal,Low
CJF1934,Casey James Francis,WebDeveloper,Casey.James.Francis@dtaa.com,67.0,358.0,451.0,132.0,1.97,5.0,5.34,1.26,86.0,2.0,16.0,0.0,0.0,0.0,16.0,567771.6,217.0,123206450.0,145.0,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,248,770,0.86,0.97,0.24,0.0,3.24,0.0,0.0,0.0,0.0,0.24,-0.45404142141342163,1,34.119998931884766,Behavior is normal.,Normal,Low
BOV1609,Brenda Olivia Valdez,Salesman,Brenda.Olivia.Valdez@dtaa.com,416.0,2097.0,4022.0,416.0,1.0,1.0,5.04,1.92,416.0,114.0,1099.0,0.0,0.0,0.0,1099.0,662374.25,2091.0,1385024500.0,1387.0,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,467,1363,0.87,1.03,2.64,0.0,5.03,0.0,0.0,0.0,0.0,2.64,-0.47605133056640625,1,33.970001220703125,Behavior is normal.,Normal,Low
GMI1134,Galvin Mark Irwin,MechanicalEngineer,Galvin.Mark.Irwin@dtaa.com,360.0,1860.0,2466.0,774.0,2.15,87.0,5.17,1.33,453.0,8.0,165.0,0.0,0.0,0.0,165.0,925550.8,1074.0,994041600.0,1020.0,6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,257,770,1.12,1.0,0.46,0.0,2.98,0.0,0.0,0.0,0.0,0.46,-0.46475154161453247,1,33.91999816894531,Behavior is normal.,Normal,Low
SIR3201,Skyler Illiana Richard,MechanicalEngineer,Skyler.Illiana.Richard@dtaa.com,356.0,1781.0,2807.0,717.0,2.01,73.0,5.0,1.58,414.0,0.0,602.0,0.0,0.0,0.0,602.0,570695.94,1074.0,612927400.0,683.0,7.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,290,873,0.99,1.0,1.69,0.0,3.02,0.0,0.0,0.0,0.0,1.69,-0.46472349762916565,1,33.90999984741211,Behavior is normal.,Normal,Low
PPG2889,Petra Paloma Gibson,Salesman,Petra.Paloma.Gibson@dtaa.com,356.0,2082.0,4080.0,781.0,2.19,128.0,5.85,1.96,367.0,0.0,430.0,145.0,103.0,195.0,132.0,544369.0,1801.0,980408600.0,1060.0,11.46,258.0,130.0,128.0,1.0,3.0,0.0,0.72,1.02,0.5864648,112,433,1253,1.11,1.04,1.21,0.41,5.06,0.29,0.55,0.37,0.36,0.37,-0.47536608576774597,1,33.79999923706055,Behavior is normal.,Normal,Low
NEH3435,Nicole Emi Hamilton,Salesman,Nicole.Emi.Hamilton@dtaa.com,359.0,2286.0,6522.0,746.0,2.08,88.0,6.37,2.85,403.0,5.0,1268.0,538.0,386.0,727.0,155.0,582066.4,1704.0,991841100.0,1036.0,18.17,750.0,377.0,373.0,1.0,59.0,0.0,2.09,1.01,0.53848374,112,485,1368,0.99,1.06,3.53,1.5,4.75,1.08,2.03,1.05,1.04,0.43,-0.4751988351345062,1,33.7599983215332,Behavior is normal.,Normal,Low
FKS0094,Fredericka Kessie Stein,ChiefEngineer,Fredericka.Kessie.Stein@dtaa.com,356.0,2048.0,3629.0,633.0,1.78,1.0,5.75,1.77,712.0,0.0,132.0,0.0,0.0,0.0,132.0,864849.8,2152.0,1861156900.0,1820.0,10.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,434,1270,0.95,1.03,0.37,0.0,6.04,0.0,0.0,0.0,0.0,0.37,-0.46075987815856934,1,33.7400016784668,Behavior is normal.,Normal,Low
CBM0410,Carter Brennan Morrison,Salesman,Carter.Brennan.Morrison@dtaa.com,361.0,1897.0,3549.0,682.0,1.89,14.0,5.25,1.87,414.0,7.0,802.0,0.0,0.0,0.0,802.0,393003.3,1651.0,648848450.0,1023.0,9.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,394,1181,1.06,1.0,2.22,0.0,4.57,0.0,0.0,0.0,0.0,2.22,-0.4750732481479645,1,33.72999954223633,Behavior is normal.,Normal,Low
NHN0711,Nomlanga Hilary Nolan,ElectricalEngineer,Nomlanga.Hilary.Nolan@dtaa.com,45.0,202.0,230.0,45.0,1.0,1.0,4.49,1.14,45.0,0.0,0.0,0.0,0.0,0.0,0.0,30007.38,140.0,4201034.0,0.0,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,266,519,1.16,1.54,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0,-0.46293744444847107,1,33.66999816894531,Behavior is normal.,Normal,Low
MQR1657,Melissa Quincy Rodriguez,Salesman,Melissa.Quincy.Rodriguez@dtaa.com,357.0,2520.0,5816.0,790.0,2.21,107.0,7.06,2.31,486.0,1.0,881.0,364.0,282.0,461.0,138.0,782092.0,1793.0,1402291000.0,1461.0,16.29,759.0,381.0,378.0,1.0,164.0,0.0,2.13,1.01,0.552647,117,503,1456,1.0,1.04,2.47,1.02,5.02,0.79,1.29,1.07,1.06,0.39,-0.47456124424934387,1,33.61000061035156,Behavior is normal.,Normal,Low
JVB3184,Jeanette Vanna Baird,HardwareEngineer,Jeanette.Vanna.Baird@dtaa.com,191.0,912.0,1100.0,259.0,1.36,66.0,4.77,1.21,202.0,0.0,57.0,0.0,0.0,0.0,57.0,900660.75,582.0,524184540.0,571.0,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,249,715,1.32,1.04,0.3,0.0,3.05,0.0,0.0,0.0,0.0,0.3,-0.4690661132335663,1,33.540000915527344,Behavior is normal.,Normal,Low
CRP3682,Clarke Reuben Powers,ProductionLineWorker,Clarke.Reuben.Powers@dtaa.com,362.0,1758.0,4261.0,712.0,1.97,14.0,4.86,2.42,413.0,11.0,1046.0,344.0,288.0,551.0,207.0,1475268.8,128.0,188834400.0,190.0,11.77,779.0,390.0,389.0,1.0,22.0,0.0,2.15,1.0,0.43893602,35,171,579,0.88,0.89,2.89,0.95,0.35,0.8,1.52,1.08,1.07,0.57,-0.4661175012588501,1,33.400001525878906,Behavior is normal.,Normal,Low
AVS2317,Allen Vernon Summers,Salesman,Allen.Vernon.Summers@dtaa.com,356.0,2060.0,4075.0,656.0,1.84,14.0,5.79,1.98,365.0,0.0,517.0,188.0,144.0,250.0,123.0,611888.7,1682.0,1029196800.0,1272.0,11.45,273.0,137.0,136.0,1.0,64.0,0.0,0.77,1.01,0.57613355,77,382,1191,0.86,0.96,1.45,0.53,4.72,0.4,0.7,0.38,0.38,0.35,-0.47358205914497375,1,33.380001068115234,Behavior is normal.,Normal,Low
CSL2055,Cole Solomon Lang,ComputerScientist,Cole.Solomon.Lang@dtaa.com,356.0,1900.0,2318.0,713.0,2.0,64.0,5.34,1.22,378.0,0.0,116.0,0.0,0.0,0.0,116.0,819493.2,1111.0,910456960.0,882.0,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,257,776,1.08,0.99,0.33,0.0,3.12,0.0,0.0,0.0,0.0,0.33,-0.4485734701156616,1,33.13999938964844,Behavior is normal.,Normal,Low
RKH2877,Rahim Kermit Herman,Salesman,Rahim.Kermit.Herman@dtaa.com,363.0,2076.0,3507.0,673.0,1.85,18.0,5.72,1.69,372.0,6.0,182.0,68.0,51.0,96.0,35.0,202849.05,1812.0,367562430.0,434.0,9.66,253.0,128.0,125.0,1.0,5.0,2.0,0.7,1.02,0.47452223,103,418,1222,1.05,1.03,0.5,0.19,4.99,0.14,0.26,0.35,0.34,0.1,-0.47242796421051025,1,33.099998474121094,Behavior is normal.,Normal,Low
ARW0818,Alden Ross Whitaker,ComputerScientist,Alden.Ross.Whitaker@dtaa.com,452.0,2157.0,2439.0,506.0,1.12,26.0,4.77,1.13,520.0,199.0,35.0,0.0,0.0,0.0,35.0,256976.88,1378.0,354114140.0,342.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,316,911,0.87,1.04,0.08,0.0,3.05,0.0,0.0,0.0,0.0,0.08,-0.44837522506713867,1,33.08000183105469,Behavior is normal.,Normal,Low
YJR1149,Yetta Jena Roach,ElectricalEngineer,Yetta.Jena.Roach@dtaa.com,46.0,221.0,279.0,80.0,1.74,1.0,4.8,1.26,46.0,0.0,13.0,0.0,0.0,0.0,13.0,787699.8,140.0,110277980.0,148.0,6.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,238,529,1.29,1.35,0.28,0.0,3.04,0.0,0.0,0.0,0.0,0.28,-0.4607062339782715,1,33.08000183105469,Behavior is normal.,Normal,Low
ARC1725,Amery Rahim Chaney,Manager,Amery.Rahim.Chaney@dtaa.com,356.0,1939.0,2744.0,672.0,1.89,29.0,5.45,1.42,362.0,0.0,56.0,0.0,0.0,0.0,56.0,842355.44,1654.0,1393256000.0,1554.0,7.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,357,1046,1.02,1.02,0.16,0.0,4.65,0.0,0.0,0.0,0.0,0.16,-0.4497033655643463,1,32.959999084472656,Behavior is normal.,Normal,Low
AHB0648,Ahmed Hayes Burton,TechnicalWriter,Ahmed.Hayes.Burton@dtaa.com,356.0,2089.0,3981.0,665.0,1.87,32.0,5.87,1.91,376.0,0.0,540.0,211.0,153.0,281.0,106.0,677218.75,1046.0,708370750.0,692.0,11.18,709.0,357.0,352.0,1.0,61.0,0.0,1.99,1.01,0.5185685,88,318,954,1.18,1.0,1.52,0.59,2.94,0.43,0.79,1.0,0.99,0.3,-0.49332940578460693,1,32.88999938964844,Behavior is normal.,Normal,Low
DER2162,Delilah Elizabeth Richard,StockroomClerk,Delilah.Elizabeth.Richard@dtaa.com,356.0,1180.0,1139.0,480.0,1.35,112.0,3.31,0.97,377.0,0.0,160.0,0.0,0.0,0.0,160.0,1353278.4,122.0,165099970.0,159.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,81,243,1.11,1.0,0.45,0.0,0.34,0.0,0.0,0.0,0.0,0.45,-0.45821335911750793,1,32.88999938964844,Behavior is normal.,Normal,Low
SHB3512,Sybill Hanae Burgess,Mathematician,Sybill.Hanae.Burgess@dtaa.com,424.0,2022.0,2409.0,454.0,1.07,15.0,4.77,1.19,460.0,132.0,191.0,0.0,0.0,0.0,191.0,197002.86,1304.0,256891730.0,256.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,257,806,0.92,0.96,0.45,0.0,3.08,0.0,0.0,0.0,0.0,0.45,-0.45138615369796753,1,32.7599983215332,Behavior is normal.,Normal,Low
SOK1299,Serina Olympia Kidd,MaterialsEngineer,Serina.Olympia.Kidd@dtaa.com,55.0,250.0,303.0,55.0,1.0,1.0,4.55,1.21,55.0,0.0,11.0,0.0,0.0,0.0,11.0,797599.1,182.0,145163040.0,152.0,5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,272,653,1.16,1.25,0.2,0.0,3.31,0.0,0.0,0.0,0.0,0.2,-0.46887174248695374,1,32.7400016784668,Behavior is normal.,Normal,Low
STN2458,Sawyer Taylor Nichols,Scientist,Sawyer.Taylor.Nichols@dtaa.com,59.0,302.0,353.0,108.0,1.83,1.0,5.12,1.17,59.0,0.0,5.0,0.0,0.0,0.0,5.0,322626.12,181.0,58395330.0,54.0,5.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,273,687,1.1,1.19,0.08,0.0,3.07,0.0,0.0,0.0,0.0,0.08,-0.46570003032684326,1,32.7400016784668,Behavior is normal.,Normal,Low
WRM2803,Wayne Rajah Middleton,ProductionLineWorker,Wayne.Rajah.Middleton@dtaa.com,356.0,1406.0,1351.0,784.0,2.2,127.0,3.95,0.96,409.0,0.0,36.0,0.0,0.0,0.0,36.0,1850599.6,122.0,225773170.0,222.0,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,96,281,0.89,1.02,0.1,0.0,0.34,0.0,0.0,0.0,0.0,0.1,-0.4633815884590149,1,32.70000076293945,Behavior is normal.,Normal,Low
MEA3886,Madeson Eleanor Alexander,Mathematician,Madeson.Eleanor.Alexander@dtaa.com,356.0,1784.0,2156.0,476.0,1.34,105.0,5.01,1.21,393.0,0.0,173.0,0.0,0.0,0.0,173.0,877940.75,1114.0,978026000.0,1074.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,253,746,1.05,1.02,0.49,0.0,3.13,0.0,0.0,0.0,0.0,0.49,-0.4511244297027588,1,32.689998626708984,Behavior is normal.,Normal,Low
BAT3066,Barrett Allen Trevino,Mathematician,Barrett.Allen.Trevino@dtaa.com,356.0,1800.0,2416.0,765.0,2.15,107.0,5.06,1.34,406.0,0.0,148.0,0.0,0.0,0.0,148.0,778141.06,1097.0,853620740.0,871.0,6.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,271,795,1.04,1.02,0.42,0.0,3.08,0.0,0.0,0.0,0.0,0.42,-0.4510068893432617,1,32.65999984741211,Behavior is normal.,Normal,Low
